408,765915,43,$104.05,48
409,765916,100,$144.76,15
410,765917,117,$199.05,75
411,765918,69,$157.69,142
412,765919,25,$180.16,131
413,765920,50,$166.70,24
414,765921,23,$19.73,15
415,765922,109,$22.72,72
416,765923,2,$175.70,3
417,765924,19,$117.41,121
418,765925,97,$181.64,94
419,765926,34,$64.37,52
420,765927,73,$5.79,28
421,765928,122,$89.48,11
422,765929,69,$150.25,77
423,765930,78,$26.30,31
424,765931,35,$146.31,34
425,765932,88,$117.57,53
426,765933,146,$172.43,30
427,765934,82,$125.14,57
428,765935,43,$192.43,67
429,765936,17,$139.89,23
430,765937,1,$68.89,65
431,765938,23,$40.73,32
432,765939,133,$41.21,37
433,765940,119,$36.38,44
434,765941,4,$168.12,38
435,765942,39,$173.55,57
436,765943,87,$15.97,132
437,765944,60,$125.94,28
438,765945,128,$135.66,126
439,765946,149,$51.54,43
440,765947,17,$31.58,10
441,765948,38,$45.27,2
442,765949,42,$172.56,38
443,765950,106,$136.42,35
444,765951,54,$91.83,82
445,765952,74,$95.82,91
446,765953,38,$86.95,51
447,765954,16,$159.40,12
448,765955,127,$7.53,33
449,765956,134,$2.50,132
450,765957,52,$103.04,119
451,765958,79,$19.24,26
452,765959,89,$84.93,23
453,765960,29,$193.76,87
454,765961,55,$167.17,69
455,765962,50,$86.24,24
456,765963,39,$23.25,101
457,765964,78,$3.13,37
458,765965,122,$180.71,49
459,765966,36,$179.40,134
460,765967,140,$103.32,6
461,765968,119,$64.85,146
462,765969,148,$157.38,113
463,765970,98,$98.65,55
464,765971,38,$80.95,1
465,765972,96,$190.36,71
466,765973,8,$26.95,59
467,765974,130,$97.70,31
468,765975,104,$12.61,110
469,765976,145,$71.22,93
470,765977,127,$129.61,112
471,765978,110,$149.49,6
472,765979,32,$40.59,26
473,765980,47,$158.33,59
474,765981,45,$43.42,55
475,765982,37,$175.75,63
476,765983,145,$12.95,66
477,765984,108,$165.52,40
478,765985,54,$21.13,134
479,765986,68,$152.20,26
480,765987,50,$181.79,105
481,765988,27,$82.13,99
482,765989,137,$78.98,19
483,765990,35,$46.79,101
484,765991,32,$44.11,82
485,765992,134,$145.60,150
486,765993,8,$157.83,147
487,765994,110,$159.80,40
488,765995,141,$102.17,43
489,765996,105,$110.01,70
490,765997,13,$80.65,88
491,765998,143,$91.81,128
492,765999,18,$126.54,33
493,766000,149,$185.22,119
494,766001,148,$59.14,46
495,766002,118,$21.10,10
496,766003,150,$13.39,49
497,766004,137,$146.09,88
498,766005,39,$188.26,118
499,766006,6,$100.54,87
500,766007,36,$7.40,94
501,766008,130,$200.83,118
502,766009,41,$28.57,86
503,766010,135,$31.71,31
504,766011,105,$91.33,105
505,766012,80,$138.86,119
506,766013,84,$164.20,84
507,766014,122,$108.59,142
508,766015,90,$60.45,65
509,766016,135,$173.20,72
510,766017,65,$175.55,126
511,766018,12,$185.81,89
512,766019,22,$151.34,24
513,766020,46,$171.07,55
514,766021,5,$149.46,34
515,766022,72,$177.36,112
516,766023,81,$87.39,34
517,766024,135,$195.29,28
518,766025,29,$22.99,51
519,766026,31,$66.76,48
520,766027,88,$152.47,134
521,766028,101,$21.58,148
522,766029,84,$106.55,49
523,766030,137,$62.32,69
524,766031,2,$85.45,150
525,766032,27,$163.87,140
526,766033,69,$133.92,138
527,766034,6,$190.87,28
528,766035,13,$86.29,73
529,766036,136,$37.29,134
530,766037,135,$147.24,51
531,766038,39,$138.41,148
532,766039,54,$182.39,5
533,766040,56,$72.68,131
534,766041,29,$37.24,31
535,766042,87,$137.99,101
536,766043,122,$76.41,150
537,766044,109,$115.72,121
538,766045,74,$49.66,1
539,766046,65,$17.41,89
540,766047,120,$194.79,38
541,766048,65,$198.47,12
542,766049,113,$148.81,86
543,766050,69,$66.49,145
544,766051,39,$4.16,20
545,766052,85,$154.06,58
546,766053,120,$44.49,42
547,766054,88,$3.09,101
548,766055,28,$39.12,122
549,766056,88,$98.96,89
550,766057,48,$168.20,65
551,766058,21,$17.10,30
552,766059,86,$83.77,137
553,766060,126,$70.31,31
554,766061,139,$193.86,4
555,766062,75,$83.53,66
556,766063,2,$117.68,150
557,766064,65,$62.98,98
558,766065,22,$185.19,82
559,766066,16,$161.18,101
560,766067,55,$137.27,49
561,766068,77,$44.80,102
562,766069,60,$199.26,142
563,766070,3,$158.15,13
564,766071,67,$12.33,113
565,766072,67,$68.19,14
566,766073,70,$51.96,4
567,766074,11,$43.70,147
568,766075,35,$64.76,106
569,766076,58,$167.90,104
570,766077,77,$56.44,19
571,766078,58,$38.52,133
572,766079,50,$149.10,26
573,766080,42,$10.27,126
574,766081,67,$67.76,34
575,766082,122,$109.76,43
576,766083,33,$169.94,121
577,766084,80,$9.84,47
578,766085,147,$25.02,62
579,766086,7,$47.28,77
580,766087,142,$145.17,106
581,766088,74,$170.49,149
582,766089,98,$82.31,142
583,766090,107,$185.57,150
584,766091,117,$183.97,98
585,766092,7,$153.31,54
586,766093,13,$99.95,16
587,766094,48,$168.81,150
588,766095,69,$117.21,3
589,766096,47,$184.43,130
590,766097,56,$152.86,89
591,766098,49,$110.86,48
592,766099,144,$32.17,76
593,766100,47,$47.55,37
594,766101,45,$159.37,6
595,766102,20,$77.85,42
596,766103,107,$116.30,134
597,766104,23,$164.82,127
598,766105,1,$86.44,40
599,766106,134,$189.46,85
600,766107,82,$8.91,4
601,766108,108,$54.61,139
602,766109,57,$19.92,139
603,766110,100,$189.14,32
604,766111,83,$59.25,111
605,766112,115,$115.36,4
606,766113,9,$165.00,47
607,766114,136,$138.18,5
608,766115,72,$65.08,59
609,766116,32,$64.08,51
610,766117,100,$155.83,8
611,766118,93,$131.45,19
612,766119,38,$50.01,107
613,766120,65,$149.73,122
614,766121,116,$85.50,7
615,766122,60,$171.40,53
616,766123,56,$170.67,40
617,766124,121,$151.91,129
618,766125,140,$31.94,115
619,766126,116,$153.20,131
620,766127,12,$27.26,82
621,766128,64,$101.44,90
622,766129,19,$50.56,115
623,766130,112,$159.74,95
624,766131,126,$191.57,8
625,766132,20,$52.45,60
626,766133,86,$63.65,44
627,766134,82,$115.17,140
628,766135,149,$35.20,20
629,766136,118,$75.03,94
630,766137,55,$17.03,124
631,766138,13,$45.91,57
632,766139,132,$15.50,34
633,766140,112,$99.23,144
634,766141,80,$147.96,35
635,766142,73,$117.03,20
636,766143,99,$94.55,96
637,766144,67,$148.31,120
638,766145,44,$150.94,148
639,766146,11,$89.30,113
640,766147,144,$175.89,47
641,766148,16,$171.18,5
642,766149,76,$110.48,8
643,766150,137,$39.99,133
644,766151,22,$49.59,78
645,766152,86,$187.19,12
646,766153,105,$146.83,71
647,766154,23,$43.18,91
648,766155,43,$155.80,104
649,766156,130,$55.08,106
650,766157,122,$81.50,75
651,766158,18,$166.81,66
652,766159,125,$84.00,26
653,766160,129,$181.79,140
654,766161,139,$47.46,91
655,766162,106,$44.18,60
656,766163,48,$105.67,28
657,766164,139,$103.17,108
658,766165,15,$152.70,111
659,766166,148,$163.39,49
660,766167,54,$34.98,85
661,766168,119,$51.69,41
662,766169,110,$147.54,68
663,766170,137,$13.63,143
664,766171,6,$79.08,29
665,766172,102,$127.18,132
666,766173,22,$71.82,117
667,766174,58,$72.77,138
668,766175,32,$189.41,131
669,766176,80,$102.79,73
670,766177,51,$80.39,141
671,766178,37,$133.75,90
672,766179,146,$80.06,15
673,766180,79,$125.06,28
674,766181,8,$8.32,97
675,766182,91,$182.54,41
676,766183,94,$119.93,99
677,766184,128,$45.07,107
678,766185,14,$71.28,33
679,766186,132,$68.84,130
680,766187,32,$23.60,49
681,766188,44,$86.73,140
682,766189,82,$166.73,68
683,766190,74,$80.99,98
684,766191,17,$110.93,33
685,766192,94,$102.32,24
686,766193,50,$194.56,136
687,766194,11,$52.72,137
688,766195,102,$137.45,119
689,766196,33,$167.82,5
690,766197,64,$37.17,149
691,766198,98,$115.07,8
692,766199,91,$35.67,79
693,766200,59,$59.79,83
694,766201,89,$93.62,92
695,766202,42,$158.28,146
696,766203,23,$179.19,47
697,766204,39,$157.76,127
698,766205,35,$153.98,113
699,766206,94,$4.74,67
700,766207,76,$175.60,5
701,766208,70,$104.38,92
702,766209,42,$13.62,59
703,766210,71,$3.54,80
704,766211,99,$106.52,2
705,766212,33,$198.75,1
706,766213,47,$183.47,37
707,766214,114,$153.96,124
708,766215,120,$21.58,147
709,766216,47,$14.76,2
710,766217,148,$156.41,23
711,766218,123,$30.90,27
712,766219,146,$121.85,100
713,766220,62,$137.02,92
714,766221,18,$181.04,29
715,766222,48,$27.14,89
716,766223,101,$164.19,9
717,766224,42,$54.91,146
718,766225,17,$95.62,10
719,766226,63,$122.02,88
720,766227,114,$114.08,133
721,766228,50,$105.57,82
722,766229,109,$145.25,21
723,766230,139,$33.37,46
724,766231,93,$166.18,3
725,766232,30,$14.65,20
726,766233,71,$86.59,127
727,766234,87,$80.86,134
728,766235,63,$40.77,34
729,766236,144,$149.83,28
730,766237,64,$153.09,15
731,766238,109,$76.77,21
732,766239,148,$15.40,62
733,766240,110,$24.64,114
734,766241,6,$172.01,13
735,766242,34,$30.49,130
736,766243,123,$133.42,145
737,766244,70,$112.97,115
738,766245,91,$185.89,112
739,766246,48,$92.04,147
740,766247,114,$179.77,107
741,766248,121,$50.73,68
742,766249,44,$18.47,111
743,766250,47,$26.73,53
744,766251,127,$166.35,139
745,766252,145,$197.45,53
746,766253,145,$49.12,42
747,766254,111,$88.13,49
748,766255,58,$28.50,53
749,766256,91,$143.80,15
750,766257,125,$22.51,10
751,766258,55,$192.73,44
752,766259,95,$6.62,141
753,766260,36,$12.12,55
754,766261,99,$152.24,68
755,766262,59,$71.07,10
756,766263,22,$44.86,9
757,766264,104,$186.50,49
758,766265,115,$196.84,64
759,766266,126,$23.09,145
760,766267,117,$57.77,99
761,766268,55,$101.37,3
762,766269,11,$145.91,111
763,766270,138,$108.38,83
764,766271,72,$35.52,145
765,766272,78,$36.75,138
766,766273,141,$88.22,38
767,766274,91,$194.74,46
768,766275,90,$24.54,137
769,766276,137,$133.57,15
770,766277,125,$114.43,45
771,766278,123,$132.77,140
772,766279,40,$40.39,65
773,766280,6,$20.78,69
774,766281,108,$88.08,88
775,766282,131,$54.10,22
776,766283,87,$58.74,65
777,766284,74,$99.97,6
778,766285,14,$189.84,47
779,766286,127,$62.41,31
780,766287,80,$64.03,15
781,766288,71,$74.39,34
782,766289,78,$175.18,7
783,766290,6,$125.76,12
784,766291,89,$198.02,98
785,766292,112,$44.11,22
786,766293,82,$92.12,122
787,766294,117,$37.20,77
788,766295,36,$85.92,99
789,766296,148,$71.47,104
790,766297,32,$176.83,70
791,766298,8,$107.99,121
792,766299,50,$80.08,35
793,766300,80,$3.07,85
794,766301,20,$6.25,39
795,766302,132,$37.71,26
796,766303,52,$61.77,89
797,766304,77,$12.43,16
798,766305,78,$50.90,142
799,766306,6,$83.57,140
800,766307,42,$3.88,140
801,766308,127,$197.89,62
802,766309,57,$181.96,38
803,766310,52,$63.34,22
804,766311,82,$1.79,101
805,766312,69,$172.78,22
806,766313,137,$75.43,12
807,766314,18,$81.81,22
808,766315,73,$117.55,33
809,766316,77,$59.87,97
810,766317,54,$86.27,57
811,766318,7,$200.80,84
812,766319,46,$103.93,57
813,766320,47,$33.38,31
814,766321,136,$186.07,14
815,766322,25,$78.52,117
816,766323,147,$39.37,87
817,766324,105,$22.46,32
818,766325,142,$51.24,131
819,766326,1,$111.33,85
820,766327,112,$131.52,55
821,766328,10,$28.99,139
822,766329,12,$23.50,2
823,766330,9,$15.63,48
824,766331,42,$163.78,130
825,766332,56,$145.64,89
826,766333,45,$141.00,134
827,766334,103,$107.14,126
828,766335,145,$154.53,98
829,766336,49,$60.33,142
830,766337,73,$143.87,64
831,766338,120,$60.23,7
832,766339,19,$68.59,7
833,766340,16,$170.04,141
834,766341,83,$12.48,139
835,766342,125,$72.76,5
836,766343,116,$22.27,103
837,766344,53,$117.72,83
838,766345,90,$105.02,87
839,766346,79,$105.47,92
840,766347,85,$22.60,60
841,766348,14,$122.73,148
842,766349,72,$62.72,54
843,766350,59,$15.88,92
844,766351,51,$102.69,125
845,766352,87,$60.37,64
846,766353,68,$169.16,61
847,766354,119,$41.43,142
848,766355,73,$194.50,17
849,766356,116,$114.59,89
850,766357,53,$143.88,95
851,766358,26,$5.52,2
852,766359,65,$109.75,35
853,766360,150,$185.58,69
854,766361,132,$160.29,48
855,766362,96,$194.00,6
856,766363,59,$184.62,121
857,766364,32,$81.26,96
858,766365,140,$183.18,96
859,766366,75,$71.54,75
860,766367,116,$45.02,84
861,766368,100,$105.80,34
862,766369,136,$179.95,81
863,766370,117,$143.01,142
864,766371,70,$140.15,146
865,766372,96,$125.08,97
866,766373,79,$170.32,38
867,766374,61,$100.13,114
868,766375,66,$3.42,125
869,766376,50,$29.27,101
870,766377,107,$19.95,57
871,766378,37,$88.49,71
872,766379,129,$172.55,129
873,766380,66,$15.14,42
874,766381,72,$168.73,52
875,766382,17,$64.05,34
876,766383,145,$35.29,95
877,766384,116,$10.84,71
878,766385,122,$13.47,83
879,766386,38,$34.52,85
880,766387,67,$72.72,5
881,766388,113,$95.51,149
882,766389,39,$70.00,32
883,766390,73,$73.98,142
884,766391,76,$18.29,72
885,766392,49,$105.06,114
886,766393,27,$138.68,5
887,766394,137,$105.01,104
888,766395,136,$14.78,69
889,766396,56,$138.69,142
890,766397,96,$141.99,100
891,766398,108,$129.11,88
892,766399,14,$172.29,134
893,766400,57,$12.09,135
894,766401,124,$29.18,61
895,766402,3,$94.42,89
896,766403,15,$53.85,63
897,766404,82,$162.06,2
898,766405,117,$21.32,126
899,766406,29,$80.60,28
900,766407,102,$49.21,142
901,766408,150,$159.63,144
902,766409,118,$155.65,11
903,766410,73,$88.20,33
904,766411,50,$155.93,87
905,766412,16,$99.41,75
906,766413,41,$70.21,112
907,766414,81,$200.31,99
908,766415,63,$147.13,94
909,766416,67,$10.50,1
910,766417,65,$21.09,89
911,766418,148,$64.21,122
912,766419,131,$50.03,68
913,766420,100,$87.88,105
914,766421,85,$154.95,61
915,766422,38,$70.28,82
916,766423,114,$133.94,106
917,766424,10,$125.19,9
918,766425,20,$159.25,36
919,766426,23,$5.78,60
920,766427,1,$162.94,143
921,766428,23,$192.46,35
922,766429,29,$109.88,112
923,766430,94,$75.02,18
924,766431,72,$21.04,19
925,766432,20,$142.92,77
926,766433,73,$41.68,137
927,766434,121,$20.62,122
928,766435,144,$86.53,148
929,766436,115,$46.04,55
930,766437,36,$26.05,41
931,766438,121,$188.99,83
932,766439,26,$100.89,136
933,766440,125,$171.92,25
934,766441,94,$83.30,134
935,766442,99,$67.10,74
936,766443,12,$35.24,150
937,766444,62,$132.14,107
938,766445,3,$47.55,46
939,766446,117,$5.59,37
940,766447,96,$54.71,46
941,766448,11,$101.15,90
942,766449,22,$189.81,121
943,766450,72,$140.27,64
944,766451,71,$178.45,140
945,766452,4,$80.96,102
946,766453,141,$171.19,5
947,766454,24,$52.31,36
948,766455,127,$147.86,75
949,766456,41,$60.65,95
950,766457,68,$112.26,21
951,766458,34,$164.87,118
952,766459,62,$177.62,82
953,766460,122,$185.94,12
954,766461,127,$26.74,128
955,766462,5,$177.58,17
956,766463,116,$60.27,123
957,766464,66,$66.50,145
958,766465,131,$64.98,102
959,766466,33,$180.82,10
960,766467,66,$122.61,83
961,766468,147,$178.99,74
962,766469,22,$165.12,73
963,766470,103,$180.97,110
964,766471,58,$47.64,41
965,766472,10,$188.82,70
966,766473,5,$22.60,7
967,766474,35,$89.29,79
968,766475,97,$144.47,111
969,766476,118,$126.72,15
970,766477,40,$200.72,126
971,766478,1,$86.84,134
972,766479,46,$197.12,82
973,766480,89,$177.82,5
974,766481,39,$40.21,50
975,766482,127,$52.90,125
976,766483,114,$83.71,114
977,766484,92,$128.43,39
978,766485,135,$42.07,108
979,766486,38,$134.85,51
980,766487,109,$126.68,17
981,766488,110,$172.52,50
982,766489,85,$37.80,23
983,766490,95,$13.88,101
984,766491,63,$113.80,93
985,766492,85,$108.22,96
986,766493,48,$1.02,137
987,766494,29,$77.09,1
988,766495,112,$182.56,71
989,766496,50,$100.92,133
990,766497,113,$155.94,48
991,766498,1,$107.07,29
992,766499,139,$158.45,123
993,766500,127,$199.56,52
994,766501,19,$196.41,117
995,766502,101,$132.05,65
996,766503,146,$12.99,99
997,766504,84,$57.79,77
998,766505,104,$24.24,134
999,766506,144,$2.10,52
